InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,rejection_reasons
537646,21484,CHICK GREY HOT WATER BOTTLE,1,12/7/2010 15:39,3.45,17591,United Kingdom,Duplicate transaction record
537646,22189,CREAM HEART CARD HOLDER,1,12/7/2010 15:39,3.95,17591,United Kingdom,Duplicate transaction record
537646,84247E,PACK/12 XMAS FUN CARD,1,12/7/2010 15:39,2.95,17591,United Kingdom,Duplicate transaction record
537646,21484,CHICK GREY HOT WATER BOTTLE,1,12/7/2010 15:39,3.45,17591,United Kingdom,Duplicate transaction record
537646,22585,PACK OF 6 BIRDY GIFT TAGS,2,12/7/2010 15:39,1.25,17591,United Kingdom,Duplicate transaction record
537646,21034,REX CASH+CARRY JUMBO SHOPPER,1,12/7/2010 15:39,0.95,17591,United Kingdom,Duplicate transaction record
537646,22918,HERB MARKER PARSLEY,2,12/7/2010 15:39,0.65,17591,United Kingdom,Duplicate transaction record
537646,22585,PACK OF 6 BIRDY GIFT TAGS,1,12/7/2010 15:39,1.25,17591,United Kingdom,Duplicate transaction record
537646,22585,PACK OF 6 BIRDY GIFT TAGS,1,12/7/2010 15:39,1.25,17591,United Kingdom,Duplicate transaction record
537646,72799F,IVORY PILLAR CANDLE GOLD FLOCK,1,12/7/2010 15:39,2.95,17591,United Kingdom,Duplicate transaction record
537646,21175,GIN + TONIC DIET METAL SIGN,1,12/7/2010 15:39,2.1,17591,United Kingdom,Duplicate transaction record
537646,22189,CREAM HEART CARD HOLDER,2,12/7/2010 15:39,3.95,17591,United Kingdom,Duplicate transaction record
C537647,AMAZONFEE,AMAZON FEE,-1,12/7/2010 15:41,5519.25,,United Kingdom,Missing CustomerID; Quantity is zero or negative
C537651,AMAZONFEE,AMAZON FEE,-1,12/7/2010 15:49,13541.33,,United Kingdom,Missing CustomerID; Quantity is zero or negative
C537652,AMAZONFEE,AMAZON FEE,-1,12/7/2010 15:51,6706.71,,United Kingdom,Missing CustomerID; Quantity is zero or negative
537653,84658,WHITE STITCHED CUSHION COVER,2,12/7/2010 15:54,6.95,17897,United Kingdom,Duplicate transaction record
537653,22727,ALARM CLOCK BAKELIKE RED ,1,12/7/2010 15:54,3.75,17897,United Kingdom,Duplicate transaction record
537653,22107,PIZZA PLATE IN BOX,1,12/7/2010 15:54,3.75,17897,United Kingdom,Duplicate transaction record
537654,70007,HI TEC ALPINE HAND WARMER,2,12/7/2010 15:59,1.65,,United Kingdom,Missing CustomerID
537654,22307,GOLD MUG BONE CHINA TREE OF LIFE,12,12/7/2010 15:59,1.95,,United Kingdom,Missing CustomerID
537654,22350,ILLUSTRATED CAT BOWL ,2,12/7/2010 15:59,2.55,,United Kingdom,Missing CustomerID
537654,22976,CIRCUS PARADE CHILDRENS EGG CUP ,2,12/7/2010 15:59,1.25,,United Kingdom,Missing CustomerID
537654,22988,SOLDIERS EGG CUP ,2,12/7/2010 15:59,1.25,,United Kingdom,Missing CustomerID
537654,47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,2,12/7/2010 15:59,7.95,,United Kingdom,Missing CustomerID
537654,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,12/7/2010 15:59,2.95,,United Kingdom,Missing CustomerID
537654,22961,JAM MAKING SET PRINTED,8,12/7/2010 15:59,1.45,,United Kingdom,Missing CustomerID
537654,20727,LUNCH BAG  BLACK SKULL.,1,12/7/2010 15:59,1.65,,United Kingdom,Missing CustomerID
537654,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1,12/7/2010 15:59,0.65,,United Kingdom,Missing CustomerID
537654,21581,SKULLS  DESIGN  COTTON TOTE BAG,1,12/7/2010 15:59,2.25,,United Kingdom,Missing CustomerID
537654,22314,OFFICE MUG WARMER CHOC+BLUE,1,12/7/2010 15:59,2.95,,United Kingdom,Missing CustomerID
537654,22311,OFFICE MUG WARMER BLACK+SILVER ,1,12/7/2010 15:59,2.95,,United Kingdom,Missing CustomerID
537654,84813,SET OF 4 DIAMOND NAPKIN RINGS,3,12/7/2010 15:59,12.75,,United Kingdom,Missing CustomerID
537654,37501,TEA TIME TEA SET IN GIFT BOX,1,12/7/2010 15:59,6.95,,United Kingdom,Missing CustomerID
537654,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,12/7/2010 15:59,1.95,,United Kingdom,Missing CustomerID
537654,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,12/7/2010 15:59,1.95,,United Kingdom,Missing CustomerID
537654,22377,BOTTLE BAG RETROSPOT ,1,12/7/2010 15:59,2.1,,United Kingdom,Missing CustomerID
537654,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,12/7/2010 15:59,1.95,,United Kingdom,Missing CustomerID
537654,21175,GIN + TONIC DIET METAL SIGN,1,12/7/2010 15:59,2.1,,United Kingdom,Missing CustomerID
537654,21903,MAN FLU METAL SIGN,1,12/7/2010 15:59,2.1,,United Kingdom,Missing CustomerID
C537656,21258,VICTORIAN SEWING BOX LARGE,-12,12/7/2010 16:21,10.95,15100,United Kingdom,Quantity is zero or negative
537666,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",1,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22256,FELT FARM ANIMAL CHICKEN,1,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22273,FELTCRAFT DOLL MOLLY,1,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22274,FELTCRAFT DOLL EMILY,1,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22276,WASH BAG VINTAGE ROSE PAISLEY,2,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22282,12 EGG HOUSE PAINTED WOOD,1,12/7/2010 18:36,25.49,,United Kingdom,Missing CustomerID
537666,22294,HEART FILIGREE DOVE  SMALL,2,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22296,HEART IVORY TRELLIS LARGE,2,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22297,HEART IVORY TRELLIS SMALL,2,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22309,TEA COSY RED  STRIPE,1,12/7/2010 18:36,5.06,,United Kingdom,Missing CustomerID
537666,22310,IVORY KNITTED MUG COSY ,6,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22311,OFFICE MUG WARMER BLACK+SILVER ,1,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22314,OFFICE MUG WARMER CHOC+BLUE,1,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22335,HEART DECORATION PAINTED ZINC ,2,12/7/2010 18:36,1.28,,United Kingdom,Missing CustomerID
537666,22341,LOVE GARLAND PAINTED ZINC ,1,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22348,TEA BAG PLATE RED RETROSPOT,4,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22358,KINGS CHOICE TEA CADDY ,2,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22367,CHILDRENS APRON SPACEBOY DESIGN,1,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22371,AIRLINE BAG VINTAGE TOKYO 78,3,12/7/2010 18:36,8.47,,United Kingdom,Missing CustomerID
537666,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,12/7/2010 18:36,8.47,,United Kingdom,Missing CustomerID
537666,22374,AIRLINE BAG VINTAGE JET SET RED,1,12/7/2010 18:36,8.47,,United Kingdom,Missing CustomerID
537666,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,12/7/2010 18:36,8.47,,United Kingdom,Missing CustomerID
537666,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,12/7/2010 18:36,8.47,,United Kingdom,Missing CustomerID
537666,22378,WALL TIDY RETROSPOT ,2,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22379,RECYCLING BAG RETROSPOT ,4,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22383,LUNCH BAG SUKI  DESIGN ,1,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22384,LUNCH BAG PINK POLKADOT,1,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22386,JUMBO BAG PINK POLKADOT,2,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22393,PAPERWEIGHT VINTAGE COLLAGE,2,12/7/2010 18:36,5.06,,United Kingdom,Missing CustomerID
537666,22398,MAGNETS PACK OF 4 SWALLOWS,1,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22419,LIPSTICK PEN RED,4,12/7/2010 18:36,0.85,,United Kingdom,Missing CustomerID
537666,22421,LIPSTICK PEN FUSCHIA,1,12/7/2010 18:36,0.85,,United Kingdom,Missing CustomerID
537666,22422,TOOTHPASTE TUBE PEN,2,12/7/2010 18:36,1.28,,United Kingdom,Missing CustomerID
537666,22423,REGENCY CAKESTAND 3 TIER,1,12/7/2010 18:36,25.49,,United Kingdom,Missing CustomerID
537666,22425,ENAMEL COLANDER CREAM,1,12/7/2010 18:36,10.17,,United Kingdom,Missing CustomerID
537666,22429,ENAMEL MEASURING JUG CREAM,1,12/7/2010 18:36,8.47,,United Kingdom,Missing CustomerID
537666,22431,WATERING CAN BLUE ELEPHANT,1,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22435,SET OF 9 HEART SHAPED BALLOONS,2,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22437,SET OF 9 BLACK SKULL BALLOONS,1,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22444,GROW YOUR OWN PLANT IN A CAN ,3,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22451,SILK PURSE BABUSHKA RED,1,12/7/2010 18:36,6.77,,United Kingdom,Missing CustomerID
537666,22457,NATURAL SLATE HEART CHALKBOARD ,5,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22459,CAST IRON HOOK GARDEN TROWEL,1,12/7/2010 18:36,5.06,,United Kingdom,Missing CustomerID
537666,22460,EMBOSSED GLASS TEALIGHT HOLDER,2,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22464,HANGING METAL HEART LANTERN,3,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22468,BABUSHKA LIGHTS STRING OF 10,1,12/7/2010 18:36,13.57,,United Kingdom,Missing CustomerID
537666,22469,HEART OF WICKER SMALL,10,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22470,HEART OF WICKER LARGE,1,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22474,SPACEBOY TV DINNER TRAY,1,12/7/2010 18:36,11.02,,United Kingdom,Missing CustomerID
537666,22476,EMPIRE UNION JACK TV DINNER TRAY,2,12/7/2010 18:36,11.02,,United Kingdom,Missing CustomerID
537666,22487,WHITE WOOD GARDEN PLANT LADDER,1,12/7/2010 18:36,20.38,,United Kingdom,Missing CustomerID
537666,22488,NATURAL SLATE RECTANGLE CHALKBOARD,1,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22491,PACK OF 12 COLOURED PENCILS,4,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22492,MINI PAINT SET VINTAGE ,3,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22494,EMERGENCY FIRST AID TIN ,1,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22495,SET OF 2 ROUND TINS CAMEMBERT ,1,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22497,SET OF 2 TINS VINTAGE BATHROOM ,1,12/7/2010 18:36,8.47,,United Kingdom,Missing CustomerID
537666,22502,PICNIC BASKET WICKER SMALL,1,12/7/2010 18:36,8.47,,United Kingdom,Missing CustomerID
537666,22508,DOORSTOP RETROSPOT HEART,2,12/7/2010 18:36,7.62,,United Kingdom,Missing CustomerID
537666,22512,DOORSTOP RACING CAR DESIGN,1,12/7/2010 18:36,7.62,,United Kingdom,Missing CustomerID
537666,22533,MAGIC DRAWING SLATE BAKE A CAKE ,1,12/7/2010 18:36,0.85,,United Kingdom,Missing CustomerID
537666,22534,MAGIC DRAWING SLATE SPACEBOY ,1,12/7/2010 18:36,0.85,,United Kingdom,Missing CustomerID
537666,22539,MINI JIGSAW DOLLY GIRL,1,12/7/2010 18:36,0.85,,United Kingdom,Missing CustomerID
537666,22543,MINI JIGSAW BAKE A CAKE ,1,12/7/2010 18:36,0.85,,United Kingdom,Missing CustomerID
537666,22544,MINI JIGSAW SPACEBOY,2,12/7/2010 18:36,0.85,,United Kingdom,Missing CustomerID
537666,22549,PICTURE DOMINOES,2,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22550,HOLIDAY FUN LUDO,1,12/7/2010 18:36,7.62,,United Kingdom,Missing CustomerID
537666,22553,PLASTERS IN TIN SKULLS,2,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22555,PLASTERS IN TIN STRONGMAN,1,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22556,PLASTERS IN TIN CIRCUS PARADE ,1,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22560,TRADITIONAL MODELLING CLAY,3,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22567,20 DOLLY PEGS RETROSPOT,1,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22569,FELTCRAFT CUSHION BUTTERFLY,2,12/7/2010 18:36,7.62,,United Kingdom,Missing CustomerID
537666,22570,FELTCRAFT CUSHION RABBIT,1,12/7/2010 18:36,7.62,,United Kingdom,Missing CustomerID
537666,22571,ROCKING HORSE RED CHRISTMAS ,11,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22572,ROCKING HORSE GREEN CHRISTMAS ,7,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22573,STAR WOODEN CHRISTMAS DECORATION,4,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22574,HEART WOODEN CHRISTMAS DECORATION,4,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,1,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,1,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22585,PACK OF 6 BIRDY GIFT TAGS,2,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22587,FELTCRAFT HAIRBAND RED AND BLUE,1,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22588,CARD HOLDER GINGHAM HEART,2,12/7/2010 18:36,5.06,,United Kingdom,Missing CustomerID
537666,22593,CHRISTMAS GINGHAM STAR,3,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22594,CHRISTMAS GINGHAM TREE,3,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22595,CHRISTMAS GINGHAM HEART,4,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22599,CHRISTMAS MUSICAL ZINC STAR,1,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22600,CHRISTMAS RETROSPOT STAR WOOD,4,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22602,CHRISTMAS RETROSPOT HEART WOOD,2,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22611,VINTAGE UNION JACK SHOPPING BAG,1,12/7/2010 18:36,10.17,,United Kingdom,Missing CustomerID
537666,22614,PACK OF 12 SPACEBOY TISSUES,2,12/7/2010 18:36,0.85,,United Kingdom,Missing CustomerID
537666,22616,PACK OF 12 LONDON TISSUES ,1,12/7/2010 18:36,0.85,,United Kingdom,Missing CustomerID
537666,22619,SET OF 6 SOLDIER SKITTLES,2,12/7/2010 18:36,7.62,,United Kingdom,Missing CustomerID
537666,22620,4 TRADITIONAL SPINNING TOPS,2,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22621,TRADITIONAL KNITTING NANCY,1,12/7/2010 18:36,1.45,,United Kingdom,Missing CustomerID
537666,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,12/7/2010 18:36,21.23,,United Kingdom,Missing CustomerID
537666,22624,IVORY KITCHEN SCALES,1,12/7/2010 18:36,16.98,,United Kingdom,Missing CustomerID
537666,22625,RED KITCHEN SCALES,3,12/7/2010 18:36,16.98,,United Kingdom,Missing CustomerID
537666,22629,SPACEBOY LUNCH BOX ,2,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22630,DOLLY GIRL LUNCH BOX,2,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22631,CIRCUS PARADE LUNCH BOX ,1,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22632,HAND WARMER RED RETROSPOT,3,12/7/2010 18:36,2.1,,United Kingdom,Missing CustomerID
537666,22633,HAND WARMER UNION JACK,3,12/7/2010 18:36,2.1,,United Kingdom,Missing CustomerID
537666,22644,CERAMIC CHERRY CAKE MONEY BANK,3,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,2,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22649,STRAWBERRY FAIRY CAKE TEAPOT,2,12/7/2010 18:36,11.02,,United Kingdom,Missing CustomerID
537666,22651,GENTLEMAN SHIRT REPAIR KIT ,2,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22654,DELUXE SEWING KIT ,2,12/7/2010 18:36,11.87,,United Kingdom,Missing CustomerID
537666,22659,LUNCH BOX I LOVE LONDON,4,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22672,FRENCH BATHROOM SIGN BLUE METAL,1,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22694,WICKER STAR ,1,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22696,WICKER WREATH LARGE,1,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22697,GREEN REGENCY TEACUP AND SAUCER,2,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22699,ROSES REGENCY TEACUP AND SAUCER ,1,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22712,CARD DOLLY GIRL ,1,12/7/2010 18:36,0.42,,United Kingdom,Missing CustomerID
537666,22713,CARD I LOVE LONDON ,1,12/7/2010 18:36,0.85,,United Kingdom,Missing CustomerID
537666,22714,CARD BIRTHDAY COWBOY,1,12/7/2010 18:36,0.85,,United Kingdom,Missing CustomerID
537666,22716,CARD CIRCUS PARADE,1,12/7/2010 18:36,0.85,,United Kingdom,Missing CustomerID
537666,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,12/7/2010 18:36,7.62,,United Kingdom,Missing CustomerID
537666,22726,ALARM CLOCK BAKELIKE GREEN,1,12/7/2010 18:36,7.62,,United Kingdom,Missing CustomerID
537666,22727,ALARM CLOCK BAKELIKE RED ,1,12/7/2010 18:36,7.62,,United Kingdom,Missing CustomerID
537666,22728,ALARM CLOCK BAKELIKE PINK,2,12/7/2010 18:36,7.62,,United Kingdom,Missing CustomerID
537666,22729,ALARM CLOCK BAKELIKE ORANGE,1,12/7/2010 18:36,7.62,,United Kingdom,Missing CustomerID
537666,22730,ALARM CLOCK BAKELIKE IVORY,1,12/7/2010 18:36,7.62,,United Kingdom,Missing CustomerID
537666,22731,3D CHRISTMAS STAMPS STICKERS ,2,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22732,3D VINTAGE CHRISTMAS STICKERS ,1,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22733,3D TRADITIONAL CHRISTMAS STICKERS,1,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22736,RIBBON REEL MAKING SNOWMEN ,1,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22738,RIBBON REEL SNOWY VILLAGE,2,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,4,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22740,POLKADOT PEN,5,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,3,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22745,POPPY'S PLAYHOUSE BEDROOM ,1,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,12/7/2010 18:36,7.62,,United Kingdom,Missing CustomerID
537666,22752,SET 7 BABUSHKA NESTING BOXES,1,12/7/2010 18:36,16.98,,United Kingdom,Missing CustomerID
537666,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,2,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22754,SMALL RED BABUSHKA NOTEBOOK ,4,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,2,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22757,LARGE RED BABUSHKA NOTEBOOK ,1,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,12/7/2010 18:36,3.36,,United Kingdom,Missing CustomerID
537666,22766,PHOTO FRAME CORNICE,3,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,4,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22791,T-LIGHT GLASS FLUTED ANTIQUE,2,12/7/2010 18:36,2.51,,United Kingdom,Missing CustomerID
537666,22792,FLUTED ANTIQUE CANDLE HOLDER,2,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22797,CHEST OF DRAWERS GINGHAM HEART ,1,12/7/2010 18:36,34,,United Kingdom,Missing CustomerID
537666,22801,ANTIQUE GLASS PEDESTAL BOWL,2,12/7/2010 18:36,7.62,,United Kingdom,Missing CustomerID
537666,22811,SET OF 6 T-LIGHTS CACTI ,1,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22812,PACK 3 BOXES CHRISTMAS PANNETONE,3,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22813,PACK 3 BOXES BIRD PANNETONE ,1,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22818,CARD CHRISTMAS VILLAGE,12,12/7/2010 18:36,0.85,,United Kingdom,Missing CustomerID
537666,22834,HAND WARMER BABUSHKA DESIGN,1,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22835,HOT WATER BOTTLE I AM SO POORLY,6,12/7/2010 18:36,9.32,,United Kingdom,Missing CustomerID
537666,22837,HOT WATER BOTTLE BABUSHKA ,6,12/7/2010 18:36,9.32,,United Kingdom,Missing CustomerID
537666,22840,ROUND CAKE TIN VINTAGE RED,1,12/7/2010 18:36,16.13,,United Kingdom,Missing CustomerID
537666,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,12/7/2010 18:36,16.98,,United Kingdom,Missing CustomerID
537666,22849,BREAD BIN DINER STYLE MINT,1,12/7/2010 18:36,34,,United Kingdom,Missing CustomerID
537666,22865,HAND WARMER OWL DESIGN,4,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22866,HAND WARMER SCOTTY DOG DESIGN,11,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22867,HAND WARMER BIRD DESIGN,7,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22873,NUMBER TILE COTTAGE GARDEN 5,1,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22876,NUMBER TILE COTTAGE GARDEN 8,1,12/7/2010 18:36,4.21,,United Kingdom,Missing CustomerID
537666,22893,MINI CAKE STAND T-LIGHT HOLDER,2,12/7/2010 18:36,0.85,,United Kingdom,Missing CustomerID
537666,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,6,12/7/2010 18:36,1.66,,United Kingdom,Missing CustomerID
537666,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,12/7/2010 18:36,5.91,,United Kingdom,Missing CustomerID
537666,22913,RED COAT RACK PARIS FASHION,1,12/7/2010 18:36,11.02,,United Kingdom,Missing CustomerID
537666,22914,BLUE COAT RACK PARIS FASHION,1,12/7/2010 18:36,11.02,,United Kingdom,Missing CustomerID
